timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-29T21:18:34,GreenML_RF_Tuned,1e8fce93-f218-469c-9817-42b98569fad4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.427847799961455,9.303987000273452e-05,7.486402432690162e-06,28.32999836522728,0.9927774408276782,10.0,9.385468373231672e-05,3.426947186000156e-06,3.3128409999901324e-05,0.00013041004091821822,0.0,India,IND,uttar pradesh,,,Windows-11-10.0.26200-SP0,3.13.9,3.2.6,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650,80.3498,26.4652,7.341899871826172,machine,60.0,0.0,91.95,6.75129508972168,N,1.0,0.0
