timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-29T21:19:24,GreenML_ANN,9227e418-4df2-4727-b37e-880e0be2e37a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.34212019992992,0.000118247529056,3.0840112241953394e-06,5.11723479819375,1.045660168278421,10.0,5.236526869312837e-05,1.1056119955999734e-05,0.0001023211591663,0.0001657425478154,0.0,India,IND,uttar pradesh,,,Windows-11-10.0.26200-SP0,3.13.9,3.2.6,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650,80.3479,26.4631,7.341899871826172,machine,0.0,0.0,86.46944444444445,6.348247528076172,N,1.0,0.0
2026-04-29T21:21:16,GreenML_ANN,ba8b6007-0c9d-47f8-b463-bc90280eb229,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.209820099989884,0.00013170069132002675,3.1201433933630605e-06,5.19076531963125,1.0450923788152282,10.0,5.933396019086269e-05,1.2200009760000071e-05,0.00011306530499973128,0.00018459927495059403,0.0,India,IND,uttar pradesh,,,Windows-11-10.0.26200-SP0,3.13.9,3.2.6,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650,80.3479,26.4631,7.341899871826172,machine,0.0,0.0,88.345,6.485971069335937,N,1.0,0.0
